id,categories
91,Exploration
91,Economic
91,Negotiation
91,Political
224037,Card Game
224037,Fantasy
224037,Card Game
224037,Fantasy
224037,Ancient
224037,Abstract Strategy
224037,Medieval
224037,Abstract Strategy
282524,Card Game
282524,Fantasy
282524,Civilization
282524,Fantasy
282524,Card Game
282524,Fantasy
282524,Economic
282524,Territory Building
282524,Card Game
282524,Fantasy
282524,Ancient
283948,Card Game
283948,Fantasy
283948,Civilization
283948,Fantasy
283948,Abstract Strategy
283948,Medieval
283948,Exploration
283948,Ancient
283948,Civilization
283948,Fantasy
182631,Economic
182631,Negotiation
182631,Political
182631,Civilization
182631,Fantasy
182631,Card Game
182631,Fantasy
182631,Civilization
182631,Nautical
182631,Abstract Strategy
182631,Medieval
182631,Economic
182631,Negotiation
182631,Political
245638,Card Game
245638,Fantasy
245638,Ancient
245638,Economic
245638,Territory Building
245638,Civilization
245638,Nautical
245638,Abstract Strategy
245638,Medieval
245638,Civilization
245638,Fantasy
148228,Economic
148228,Negotiation
148228,Political
148228,Ancient
148228,Civilization
148228,Fantasy
148228,Card Game
148228,Fantasy
148228,Card Game
148228,Fantasy
148228,Civilization
148228,Fantasy
188,Economic
188,Negotiation
188,Political
188,Civilization
188,Fantasy
188,Civilization
188,Fantasy
146886,Economic
146886,Negotiation
146886,Political
146886,Ancient
146886,Civilization
146886,Nautical
146886,Civilization
146886,Fantasy
146886,Civilization
146886,Fantasy
146886,Civilization
146886,Nautical
215,Card Game
215,Fantasy
215,Economic
215,Negotiation
215,Political
215,Economic
215,Territory Building
194655,Economic
194655,Negotiation
194655,Political
194655,Exploration
194655,Ancient
194655,Civilization
194655,Nautical
194655,Economic
194655,Territory Building
194655,Economic
194655,Territory Building
9209,Exploration
9209,Card Game
9209,Fantasy
9209,Exploration
12,Economic
12,Negotiation
12,Political
12,Card Game
12,Fantasy
822,Civilization
822,Fantasy
822,Card Game
822,Fantasy
822,Card Game
822,Fantasy
109276,Economic
109276,Negotiation
109276,Political
109276,Exploration
109276,Card Game
109276,Fantasy
109276,Abstract Strategy
109276,Civilization
109276,Nautical
176189,Economic
176189,Negotiation
176189,Political
176189,Abstract Strategy
176189,Civilization
176189,Nautical
176189,Economic
176189,Negotiation
176189,Political
176189,Civilization
176189,Fantasy
176189,Exploration
129437,Economic
129437,Negotiation
129437,Political
129437,Card Game
129437,Fantasy
129437,Exploration
129437,Ancient
129437,Abstract Strategy
129437,Medieval
129437,Abstract Strategy
54998,Economic
54998,Territory Building
54998,Ancient
54998,Exploration
54998,Exploration
54998,Civilization
54998,Fantasy
296151,Card Game
296151,Fantasy
296151,Exploration
296151,Civilization
296151,Nautical
296151,Economic
296151,Negotiation
296151,Political
296151,Economic
296151,Territory Building
296151,Economic
296151,Negotiation
296151,Political
9216,Exploration
9216,Card Game
9216,Fantasy
9216,Economic
9216,Negotiation
9216,Political
9216,Civilization
9216,Nautical
188834,Economic
188834,Negotiation
188834,Political
188834,Civilization
188834,Fantasy
188834,Civilization
188834,Fantasy
188834,Civilization
188834,Fantasy
188834,Abstract Strategy
188834,Medieval
188834,Ancient
555,Economic
555,Territory Building
555,Economic
555,Territory Building
555,Economic
555,Territory Building
189932,Economic
189932,Negotiation
189932,Political
189932,Civilization
189932,Fantasy
189932,Exploration
189932,Exploration
189932,Abstract Strategy
189932,Medieval
189932,Card Game
189932,Fantasy
155068,Economic
155068,Negotiation
155068,Political
155068,Economic
155068,Territory Building
155068,Economic
155068,Territory Building
155068,Civilization
155068,Nautical
155068,Civilization
155068,Fantasy
7854,Abstract Strategy
7854,Civilization
7854,Fantasy
7854,Economic
7854,Territory Building
7854,Ancient
256916,Card Game
256916,Fantasy
256916,Economic
256916,Territory Building
256916,Civilization
256916,Nautical
256916,Exploration
256916,Economic
256916,Negotiation
256916,Political
256916,Civilization
256916,Nautical
192291,Economic
192291,Negotiation
192291,Political
192291,Exploration
192291,Card Game
192291,Fantasy
192291,Card Game
192291,Fantasy
192291,Exploration
192291,Economic
192291,Negotiation
192291,Political
169426,Economic
169426,Negotiation
169426,Political
169426,Civilization
169426,Nautical
169426,Exploration
169426,Ancient
169426,Card Game
169426,Fantasy
169426,Civilization
169426,Nautical
156129,Economic
156129,Negotiation
156129,Political
156129,Economic
156129,Territory Building
156129,Civilization
156129,Nautical
156129,Economic
156129,Negotiation
156129,Political
156129,Card Game
156129,Fantasy
156129,Exploration
128621,Economic
128621,Negotiation
128621,Political
128621,Card Game
128621,Fantasy
128621,Civilization
128621,Fantasy
128621,Civilization
128621,Nautical
128621,Card Game
128621,Fantasy
128621,Economic
128621,Negotiation
128621,Political
283155,Card Game
283155,Fantasy
283155,Civilization
283155,Fantasy
283155,Abstract Strategy
283155,Medieval
283155,Economic
283155,Negotiation
283155,Political
283155,Economic
283155,Territory Building
283155,Economic
283155,Territory Building
232832,Card Game
232832,Fantasy
232832,Abstract Strategy
232832,Medieval
232832,Card Game
232832,Fantasy
232832,Civilization
232832,Fantasy
232832,Abstract Strategy
232832,Medieval
232832,Card Game
232832,Fantasy
31481,Abstract Strategy
31481,Medieval
31481,Economic
31481,Negotiation
31481,Political
31481,Ancient
31481,Civilization
31481,Fantasy
31481,Economic
31481,Negotiation
31481,Political
27833,Card Game
27833,Fantasy
27833,Abstract Strategy
27833,Civilization
27833,Fantasy
27833,Abstract Strategy
27833,Medieval
27833,Abstract Strategy
27833,Medieval
242302,Card Game
242302,Fantasy
242302,Ancient
242302,Card Game
242302,Fantasy
242302,Abstract Strategy
242302,Medieval
242302,Card Game
242302,Fantasy
421,Ancient
421,Card Game
421,Fantasy
421,Economic
421,Negotiation
421,Political
20551,Card Game
20551,Fantasy
20551,Economic
20551,Territory Building
20551,Economic
20551,Territory Building
20551,Economic
20551,Negotiation
20551,Political
176494,Economic
176494,Negotiation
176494,Political
176494,Abstract Strategy
176494,Civilization
176494,Nautical
176494,Ancient
176494,Exploration
176494,Ancient
199478,Economic
199478,Negotiation
199478,Political
199478,Exploration
199478,Exploration
199478,Ancient
199478,Abstract Strategy
199478,Civilization
199478,Fantasy
265188,Card Game
265188,Fantasy
265188,Civilization
265188,Nautical
265188,Economic
265188,Territory Building
265188,Economic
265188,Negotiation
265188,Political
265188,Civilization
265188,Fantasy
265188,Civilization
265188,Fantasy
198994,Economic
198994,Negotiation
198994,Political
198994,Exploration
198994,Civilization
198994,Fantasy
198994,Exploration
198994,Exploration
198994,Ancient
140620,Economic
140620,Negotiation
140620,Political
140620,Ancient
140620,Civilization
140620,Nautical
140620,Card Game
140620,Fantasy
19857,Economic
19857,Negotiation
19857,Political
19857,Exploration
19857,Civilization
19857,Fantasy
19857,Economic
19857,Territory Building
19857,Abstract Strategy
158600,Economic
158600,Negotiation
158600,Political
158600,Economic
158600,Territory Building
158600,Civilization
158600,Fantasy
158600,Civilization
158600,Nautical
268864,Card Game
268864,Fantasy
268864,Civilization
268864,Nautical
268864,Civilization
268864,Fantasy
268864,Civilization
268864,Fantasy
268864,Civilization
268864,Nautical
268864,Ancient
27708,Card Game
27708,Fantasy
27708,Abstract Strategy
27708,Abstract Strategy
27708,Civilization
27708,Fantasy
249259,Card Game
249259,Fantasy
249259,Ancient
249259,Exploration
249259,Card Game
249259,Fantasy
249259,Economic
249259,Territory Building
249259,Exploration
127060,Economic
127060,Negotiation
127060,Political
127060,Card Game
127060,Fantasy
127060,Abstract Strategy
127060,Civilization
127060,Nautical
228341,Card Game
228341,Fantasy
228341,Card Game
228341,Fantasy
228341,Civilization
228341,Fantasy
228341,Abstract Strategy
228341,Medieval
228341,Ancient
228341,Economic
228341,Negotiation
228341,Political
155873,Economic
155873,Negotiation
155873,Political
155873,Economic
155873,Territory Building
155873,Economic
155873,Territory Building
155873,Civilization
155873,Fantasy
155873,Abstract Strategy
155873,Abstract Strategy
155873,Medieval
3,Abstract Strategy
3,Medieval
209418,Card Game
209418,Fantasy
209418,Exploration
209418,Ancient
209418,Economic
209418,Negotiation
209418,Political
209418,Civilization
209418,Fantasy
118,Economic
118,Negotiation
118,Political
118,Economic
118,Negotiation
118,Political
118,Civilization
118,Fantasy
108745,Economic
108745,Negotiation
108745,Political
108745,Civilization
108745,Fantasy
108745,Abstract Strategy
108745,Ancient
108745,Economic
108745,Territory Building
24181,Card Game
24181,Fantasy
24181,Ancient
24181,Economic
24181,Negotiation
24181,Political
24181,Civilization
24181,Fantasy
24181,Economic
24181,Negotiation
24181,Political
92828,Exploration
92828,Card Game
92828,Fantasy
92828,Civilization
92828,Fantasy
92828,Card Game
92828,Fantasy
92828,Civilization
92828,Fantasy
97207,Exploration
97207,Abstract Strategy
97207,Card Game
97207,Fantasy
97207,Abstract Strategy
204583,Card Game
204583,Fantasy
204583,Ancient
204583,Economic
204583,Territory Building
204583,Civilization
204583,Fantasy
204583,Abstract Strategy
204583,Medieval
284378,Card Game
284378,Fantasy
284378,Civilization
284378,Fantasy
284378,Ancient
284378,Abstract Strategy
284378,Medieval
284378,Abstract Strategy
284378,Civilization
284378,Fantasy
154203,Economic
154203,Negotiation
154203,Political
154203,Economic
154203,Territory Building
154203,Ancient
154203,Card Game
154203,Fantasy
154203,Abstract Strategy
154203,Medieval
22545,Card Game
22545,Fantasy
22545,Card Game
22545,Fantasy
22545,Economic
22545,Territory Building
22545,Ancient
22545,Economic
22545,Territory Building
241451,Card Game
241451,Fantasy
241451,Ancient
241451,Economic
241451,Negotiation
241451,Political
241451,Ancient
241451,Economic
241451,Territory Building
241451,Economic
241451,Negotiation
241451,Political
144344,Economic
144344,Negotiation
144344,Political
144344,Ancient
144344,Ancient
144344,Abstract Strategy
144344,Medieval
144344,Ancient
144344,Ancient
181279,Economic
181279,Negotiation
181279,Political
181279,Civilization
181279,Fantasy
181279,Economic
181279,Negotiation
181279,Political
181279,Card Game
181279,Fantasy
181279,Abstract Strategy
181279,Exploration
38453,Abstract Strategy
38453,Medieval
38453,Civilization
38453,Fantasy
38453,Ancient
38453,Economic
38453,Territory Building
38453,Abstract Strategy
38453,Medieval
760,Abstract Strategy
760,Civilization
760,Nautical
222509,Card Game
222509,Fantasy
222509,Card Game
222509,Fantasy
222509,Card Game
222509,Fantasy
222509,Economic
222509,Territory Building
222509,Exploration
286096,Card Game
286096,Fantasy
286096,Civilization
286096,Fantasy
286096,Civilization
286096,Nautical
286096,Exploration
286096,Civilization
286096,Nautical
269207,Card Game
269207,Fantasy
269207,Civilization
269207,Nautical
269207,Exploration
269207,Card Game
269207,Fantasy
269207,Abstract Strategy
193037,Economic
193037,Negotiation
193037,Political
193037,Exploration
193037,Abstract Strategy
193037,Medieval
193037,Abstract Strategy
193037,Medieval
193037,Abstract Strategy
176734,Economic
176734,Negotiation
176734,Political
176734,Abstract Strategy
176734,Civilization
176734,Nautical
176734,Abstract Strategy
176734,Abstract Strategy
176734,Medieval
176734,Ancient
93260,Exploration
93260,Abstract Strategy
93260,Medieval
93260,Card Game
93260,Fantasy
93260,Civilization
93260,Nautical
66589,Civilization
66589,Nautical
66589,Civilization
66589,Nautical
66589,Economic
66589,Territory Building
66589,Civilization
66589,Fantasy
66589,Exploration
203420,Card Game
203420,Fantasy
203420,Abstract Strategy
203420,Medieval
203420,Ancient
203420,Card Game
203420,Fantasy
59294,Economic
59294,Territory Building
59294,Exploration
59294,Card Game
59294,Fantasy
59294,Exploration
59294,Ancient
19777,Economic
19777,Negotiation
19777,Political
19777,Exploration
19777,Abstract Strategy
19777,Abstract Strategy
19777,Abstract Strategy
48726,Ancient
48726,Civilization
48726,Fantasy
48726,Abstract Strategy
48726,Card Game
48726,Fantasy
48726,Civilization
48726,Nautical
283355,Card Game
283355,Fantasy
283355,Civilization
283355,Fantasy
283355,Abstract Strategy
283355,Medieval
283355,Abstract Strategy
283355,Medieval
283355,Economic
283355,Territory Building
283355,Economic
283355,Territory Building
308765,Abstract Strategy
308765,Medieval
308765,Civilization
308765,Fantasy
308765,Abstract Strategy
308765,Civilization
308765,Nautical
308765,Economic
308765,Territory Building
232405,Card Game
232405,Fantasy
232405,Abstract Strategy
232405,Medieval
232405,Card Game
232405,Fantasy
232405,Ancient
232405,Economic
232405,Territory Building
224783,Card Game
224783,Fantasy
224783,Card Game
224783,Fantasy
224783,Ancient
224783,Abstract Strategy
224783,Civilization
224783,Fantasy
224783,Abstract Strategy
224783,Medieval
54138,Economic
54138,Territory Building
54138,Ancient
54138,Economic
54138,Negotiation
54138,Political
54138,Abstract Strategy
54138,Medieval
54138,Civilization
54138,Fantasy
206718,Card Game
206718,Fantasy
206718,Civilization
206718,Nautical
206718,Abstract Strategy
206718,Economic
206718,Negotiation
206718,Political
206718,Civilization
206718,Fantasy
2655,Card Game
2655,Fantasy
2655,Civilization
2655,Nautical
2655,Economic
2655,Territory Building
2655,Economic
2655,Territory Building
146439,Economic
146439,Negotiation
146439,Political
146439,Ancient
146439,Civilization
146439,Nautical
146439,Ancient
146439,Abstract Strategy
146439,Medieval
146439,Exploration
172081,Economic
172081,Negotiation
172081,Political
172081,Abstract Strategy
172081,Card Game
172081,Fantasy
172081,Civilization
172081,Fantasy
172081,Economic
172081,Negotiation
172081,Political
13122,Economic
13122,Negotiation
13122,Political
13122,Abstract Strategy
13122,Medieval
13122,Economic
13122,Negotiation
13122,Political
13122,Card Game
13122,Fantasy
13122,Card Game
13122,Fantasy
160477,Economic
160477,Negotiation
160477,Political
160477,Civilization
160477,Nautical
160477,Ancient
160477,Abstract Strategy
160477,Abstract Strategy
271896,Card Game
271896,Fantasy
271896,Abstract Strategy
271896,Economic
271896,Negotiation
271896,Political
271896,Civilization
271896,Fantasy
271896,Exploration
271896,Civilization
271896,Nautical
234,Card Game
234,Fantasy
234,Abstract Strategy
234,Medieval
234,Ancient
139976,Economic
139976,Negotiation
139976,Political
139976,Abstract Strategy
139976,Medieval
139976,Exploration
139976,Exploration
139976,Abstract Strategy
139976,Civilization
139976,Nautical
165722,Economic
165722,Negotiation
165722,Political
165722,Civilization
165722,Nautical
165722,Economic
165722,Territory Building
165722,Abstract Strategy
165722,Card Game
165722,Fantasy
165722,Card Game
165722,Fantasy
209685,Card Game
209685,Fantasy
209685,Exploration
209685,Civilization
209685,Nautical
209685,Civilization
209685,Fantasy
209685,Economic
209685,Territory Building
187617,Economic
187617,Negotiation
187617,Political
187617,Civilization
187617,Fantasy
187617,Abstract Strategy
187617,Civilization
187617,Nautical
187617,Economic
187617,Negotiation
187617,Political
187617,Abstract Strategy
101721,Economic
101721,Negotiation
101721,Political
101721,Economic
101721,Negotiation
101721,Political
101721,Abstract Strategy
101721,Card Game
101721,Fantasy
101721,Economic
101721,Negotiation
101721,Political
172818,Economic
172818,Negotiation
172818,Political
172818,Abstract Strategy
172818,Card Game
172818,Fantasy
172818,Civilization
172818,Fantasy
172818,Economic
172818,Negotiation
172818,Political
172818,Civilization
172818,Fantasy
40692,Ancient
40692,Civilization
40692,Nautical
40692,Exploration
40692,Card Game
40692,Fantasy
45315,Ancient
45315,Economic
45315,Territory Building
45315,Abstract Strategy
45315,Medieval
45315,Economic
45315,Negotiation
45315,Political
45315,Economic
45315,Territory Building
46213,Ancient
46213,Civilization
46213,Nautical
46213,Card Game
46213,Fantasy
46213,Economic
46213,Negotiation
46213,Political
46213,Abstract Strategy
46213,Medieval
140934,Economic
140934,Negotiation
140934,Political
140934,Ancient
140934,Exploration
140934,Abstract Strategy
140934,Medieval
140934,Ancient
136888,Economic
136888,Negotiation
136888,Political
136888,Abstract Strategy
136888,Medieval
136888,Civilization
136888,Nautical
136888,Civilization
136888,Fantasy
136888,Civilization
136888,Fantasy
136888,Civilization
136888,Fantasy
181304,Economic
181304,Negotiation
181304,Political
181304,Civilization
181304,Fantasy
181304,Economic
181304,Negotiation
181304,Political
181304,Abstract Strategy
181304,Medieval
181304,Ancient
246784,Card Game
246784,Fantasy
246784,Ancient
246784,Civilization
246784,Nautical
246784,Abstract Strategy
246784,Civilization
246784,Fantasy
246784,Ancient
77130,Abstract Strategy
77130,Abstract Strategy
77130,Economic
77130,Negotiation
77130,Political
77130,Abstract Strategy
77130,Medieval
54,Economic
54,Territory Building
54,Ancient
163967,Economic
163967,Negotiation
163967,Political
163967,Civilization
163967,Nautical
163967,Abstract Strategy
163967,Medieval
163967,Exploration
163967,Civilization
163967,Nautical
163967,Abstract Strategy
227789,Card Game
227789,Fantasy
227789,Card Game
227789,Fantasy
227789,Abstract Strategy
227789,Abstract Strategy
227789,Civilization
227789,Fantasy
227789,Exploration
59959,Economic
59959,Territory Building
59959,Exploration
59959,Exploration
59959,Economic
59959,Territory Building
59959,Exploration
271055,Card Game
271055,Fantasy
271055,Abstract Strategy
271055,Economic
271055,Negotiation
271055,Political
271055,Economic
271055,Territory Building
271055,Economic
271055,Territory Building
25292,Card Game
25292,Fantasy
25292,Economic
25292,Territory Building
25292,Card Game
25292,Fantasy
25292,Exploration
25292,Card Game
25292,Fantasy
41114,Ancient
41114,Economic
41114,Negotiation
41114,Political
41114,Economic
41114,Negotiation
41114,Political
41114,Economic
41114,Negotiation
41114,Political
41114,Ancient
5,Economic
5,Territory Building
143693,Economic
143693,Negotiation
143693,Political
143693,Ancient
143693,Abstract Strategy
143693,Medieval
143693,Civilization
143693,Nautical
143693,Exploration
143693,Abstract Strategy
143693,Medieval
176920,Economic
176920,Negotiation
176920,Political
176920,Abstract Strategy
176920,Civilization
176920,Nautical
176920,Exploration
176920,Card Game
176920,Fantasy
37046,Abstract Strategy
37046,Medieval
37046,Abstract Strategy
37046,Ancient
37046,Civilization
37046,Nautical
163745,Economic
163745,Negotiation
163745,Political
163745,Civilization
163745,Nautical
163745,Abstract Strategy
163745,Medieval
163745,Abstract Strategy
163745,Ancient
163745,Economic
163745,Territory Building
39856,Abstract Strategy
39856,Medieval
39856,Exploration
39856,Civilization
39856,Fantasy
39856,Economic
39856,Territory Building
39856,Civilization
39856,Nautical
129622,Economic
129622,Negotiation
129622,Political
129622,Card Game
129622,Fantasy
129622,Exploration
129622,Civilization
129622,Nautical
129622,Card Game
129622,Fantasy
129622,Card Game
129622,Fantasy
21241,Card Game
21241,Fantasy
21241,Economic
21241,Negotiation
21241,Political
21241,Card Game
21241,Fantasy
21241,Ancient
21241,Economic
21241,Negotiation
21241,Political
70919,Abstract Strategy
70919,Exploration
70919,Economic
70919,Negotiation
70919,Political
70919,Exploration
235802,Card Game
235802,Fantasy
235802,Abstract Strategy
235802,Medieval
235802,Economic
235802,Territory Building
235802,Civilization
235802,Fantasy
235802,Card Game
235802,Fantasy
2653,Card Game
2653,Fantasy
2653,Civilization
2653,Nautical
2653,Economic
2653,Territory Building
2653,Abstract Strategy
2653,Medieval
119890,Economic
119890,Negotiation
119890,Political
119890,Economic
119890,Negotiation
119890,Political
119890,Exploration
119890,Civilization
119890,Fantasy
119890,Exploration
317985,Abstract Strategy
317985,Medieval
317985,Economic
317985,Negotiation
317985,Political
317985,Abstract Strategy
317985,Exploration
317985,Civilization
317985,Fantasy
317985,Economic
317985,Territory Building
17392,Economic
17392,Negotiation
17392,Political
17392,Abstract Strategy
17392,Abstract Strategy
17392,Medieval
17392,Exploration
17392,Card Game
17392,Fantasy
182134,Economic
182134,Negotiation
182134,Political
182134,Civilization
182134,Fantasy
182134,Card Game
182134,Fantasy
182134,Economic
182134,Negotiation
182134,Political
182134,Abstract Strategy
182134,Medieval
182134,Ancient
234487,Card Game
234487,Fantasy
234487,Abstract Strategy
234487,Medieval
234487,Ancient
234487,Ancient
234487,Civilization
234487,Fantasy
234487,Abstract Strategy
199042,Economic
199042,Negotiation
199042,Political
199042,Exploration
199042,Exploration
199042,Ancient
199042,Card Game
199042,Fantasy
219513,Card Game
219513,Fantasy
219513,Economic
219513,Negotiation
219513,Political
219513,Exploration
219513,Economic
219513,Territory Building
219513,Economic
219513,Negotiation
219513,Political
219513,Abstract Strategy
219513,Medieval
192458,Economic
192458,Negotiation
192458,Political
192458,Exploration
192458,Card Game
192458,Fantasy
192458,Ancient
192458,Economic
192458,Territory Building
192458,Civilization
192458,Fantasy
8217,Civilization
8217,Fantasy
8217,Card Game
8217,Fantasy
8217,Economic
8217,Negotiation
8217,Political
8217,Abstract Strategy
1,Economic
1,Negotiation
1,Political
25554,Card Game
25554,Fantasy
25554,Economic
25554,Territory Building
25554,Economic
25554,Territory Building
25554,Economic
25554,Territory Building
25554,Ancient
257499,Card Game
257499,Fantasy
257499,Economic
257499,Territory Building
257499,Abstract Strategy
257499,Ancient
257499,Exploration
257499,Exploration
172,Economic
172,Negotiation
172,Political
172,Abstract Strategy
172,Card Game
172,Fantasy
184921,Economic
184921,Negotiation
184921,Political
184921,Civilization
184921,Fantasy
184921,Ancient
184921,Exploration
184921,Card Game
184921,Fantasy
184921,Economic
184921,Negotiation
184921,Political
39683,Abstract Strategy
39683,Medieval
39683,Exploration
39683,Civilization
39683,Nautical
39683,Civilization
39683,Fantasy
39683,Abstract Strategy
39683,Medieval
306735,Abstract Strategy
306735,Medieval
306735,Civilization
306735,Nautical
306735,Abstract Strategy
306735,Abstract Strategy
306735,Medieval
306735,Economic
306735,Territory Building
24480,Card Game
24480,Fantasy
24480,Ancient
24480,Ancient
24480,Civilization
24480,Fantasy
33160,Abstract Strategy
33160,Medieval
33160,Abstract Strategy
33160,Medieval
33160,Economic
33160,Negotiation
33160,Political
33160,Civilization
33160,Nautical
90137,Exploration
90137,Economic
90137,Negotiation
90137,Political
90137,Abstract Strategy
90137,Medieval
90137,Abstract Strategy
186751,Economic
186751,Negotiation
186751,Political
186751,Civilization
186751,Fantasy
186751,Civilization
186751,Nautical
186751,Abstract Strategy
186751,Economic
186751,Territory Building
186751,Economic
186751,Negotiation
186751,Political
31594,Abstract Strategy
31594,Medieval
31594,Economic
31594,Negotiation
31594,Political
31594,Economic
31594,Territory Building
31594,Exploration
31594,Ancient
144592,Economic
144592,Negotiation
144592,Political
144592,Ancient
144592,Ancient
144592,Economic
144592,Territory Building
144592,Exploration
144592,Card Game
144592,Fantasy
9217,Exploration
9217,Card Game
9217,Fantasy
9217,Economic
9217,Negotiation
9217,Political
9217,Abstract Strategy
250458,Card Game
250458,Fantasy
250458,Economic
250458,Territory Building
250458,Ancient
250458,Economic
250458,Territory Building
250458,Civilization
250458,Fantasy
204305,Card Game
204305,Fantasy
204305,Ancient
204305,Abstract Strategy
204305,Medieval
204305,Economic
204305,Territory Building
36932,Abstract Strategy
36932,Medieval
36932,Civilization
36932,Nautical
36932,Exploration
36932,Abstract Strategy
36932,Medieval
36932,Card Game
36932,Fantasy
246192,Card Game
246192,Fantasy
246192,Ancient
246192,Civilization
246192,Nautical
246192,Economic
246192,Negotiation
246192,Political
246192,Exploration
246192,Card Game
246192,Fantasy
21348,Card Game
21348,Fantasy
21348,Economic
21348,Negotiation
21348,Political
21348,Abstract Strategy
21348,Medieval
21348,Ancient
21348,Civilization
21348,Fantasy
265736,Card Game
265736,Fantasy
265736,Civilization
265736,Nautical
265736,Economic
265736,Territory Building
265736,Abstract Strategy
265736,Abstract Strategy
265736,Medieval
265736,Civilization
265736,Nautical
40765,Ancient
40765,Abstract Strategy
40765,Civilization
40765,Nautical
40765,Economic
40765,Territory Building
50,Economic
50,Territory Building
70323,Abstract Strategy
70323,Abstract Strategy
70323,Medieval
70323,Card Game
70323,Fantasy
70323,Abstract Strategy
70323,Medieval
256226,Card Game
256226,Fantasy
256226,Economic
256226,Territory Building
256226,Civilization
256226,Nautical
256226,Card Game
256226,Fantasy
256226,Card Game
256226,Fantasy
256226,Civilization
256226,Nautical
154809,Economic
154809,Negotiation
154809,Political
154809,Economic
154809,Territory Building
154809,Ancient
154809,Civilization
154809,Fantasy
154809,Exploration
170771,Economic
170771,Negotiation
170771,Political
170771,Abstract Strategy
170771,Abstract Strategy
170771,Abstract Strategy
170771,Economic
170771,Negotiation
170771,Political
71,Abstract Strategy
71,Economic
71,Negotiation
71,Political
121,Economic
121,Negotiation
121,Political
121,Card Game
121,Fantasy
121,Economic
121,Negotiation
121,Political
274637,Card Game
274637,Fantasy
274637,Abstract Strategy
274637,Ancient
274637,Civilization
274637,Nautical
274637,Abstract Strategy
274637,Medieval
274637,Abstract Strategy
54625,Economic
54625,Territory Building
54625,Ancient
54625,Civilization
54625,Nautical
54625,Card Game
54625,Fantasy
54625,Economic
54625,Territory Building
166669,Economic
166669,Negotiation
166669,Political
166669,Civilization
166669,Nautical
166669,Civilization
166669,Nautical
166669,Civilization
166669,Nautical
166669,Civilization
166669,Nautical
166669,Exploration
243,Card Game
243,Fantasy
243,Ancient
243,Abstract Strategy
243,Medieval
198773,Economic
198773,Negotiation
198773,Political
198773,Exploration
198773,Civilization
198773,Fantasy
198773,Abstract Strategy
198773,Abstract Strategy
198773,Abstract Strategy
198773,Medieval
293014,Card Game
293014,Fantasy
293014,Exploration
293014,Abstract Strategy
293014,Medieval
293014,Economic
293014,Negotiation
293014,Political
293014,Ancient
63888,Civilization
63888,Nautical
63888,Abstract Strategy
63888,Medieval
63888,Civilization
63888,Fantasy
63888,Civilization
63888,Fantasy
63888,Civilization
63888,Fantasy
255984,Card Game
255984,Fantasy
255984,Economic
255984,Territory Building
255984,Economic
255984,Territory Building
255984,Exploration
255984,Civilization
255984,Fantasy
255984,Ancient
124708,Economic
124708,Negotiation
124708,Political
124708,Card Game
124708,Fantasy
124708,Ancient
124708,Abstract Strategy
124708,Civilization
124708,Fantasy
156546,Economic
156546,Negotiation
156546,Political
156546,Economic
156546,Territory Building
156546,Civilization
156546,Nautical
156546,Economic
156546,Territory Building
156546,Ancient
156546,Civilization
156546,Nautical
197376,Economic
197376,Negotiation
197376,Political
197376,Exploration
197376,Abstract Strategy
197376,Abstract Strategy
197376,Medieval
197376,Abstract Strategy
197376,Civilization
197376,Nautical
234277,Card Game
234277,Fantasy
234277,Abstract Strategy
234277,Medieval
234277,Ancient
234277,Card Game
234277,Fantasy
234277,Abstract Strategy
234277,Abstract Strategy
195539,Economic
195539,Negotiation
195539,Political
195539,Exploration
195539,Economic
195539,Territory Building
195539,Economic
195539,Territory Building
195539,Abstract Strategy
195539,Medieval
195539,Exploration
318977,Abstract Strategy
318977,Medieval
318977,Economic
318977,Negotiation
318977,Political
318977,Civilization
318977,Fantasy
318977,Exploration
318977,Abstract Strategy
318977,Abstract Strategy
231733,Card Game
231733,Fantasy
231733,Abstract Strategy
231733,Medieval
231733,Economic
231733,Negotiation
231733,Political
231733,Abstract Strategy
231733,Abstract Strategy
231733,Medieval
231733,Abstract Strategy
231733,Medieval
223040,Card Game
223040,Fantasy
223040,Card Game
223040,Fantasy
223040,Abstract Strategy
223040,Medieval
223040,Ancient
15987,Economic
15987,Negotiation
15987,Political
15987,Economic
15987,Territory Building
15987,Exploration
15987,Civilization
15987,Fantasy
15987,Abstract Strategy
236191,Card Game
236191,Fantasy
236191,Abstract Strategy
236191,Medieval
236191,Civilization
236191,Nautical
236191,Economic
236191,Negotiation
236191,Political
236191,Exploration
236191,Economic
236191,Negotiation
236191,Political
194594,Economic
194594,Negotiation
194594,Political
194594,Exploration
194594,Ancient
194594,Economic
194594,Territory Building
194594,Exploration
194594,Ancient
63628,Civilization
63628,Nautical
63628,Abstract Strategy
63628,Medieval
63628,Civilization
63628,Nautical
63628,Card Game
63628,Fantasy
63628,Civilization
63628,Fantasy
55670,Economic
55670,Territory Building
55670,Economic
55670,Territory Building
55670,Civilization
55670,Nautical
55670,Abstract Strategy
260605,Card Game
260605,Fantasy
260605,Civilization
260605,Nautical
260605,Civilization
260605,Nautical
260605,Economic
260605,Territory Building
245934,Card Game
245934,Fantasy
245934,Ancient
245934,Economic
245934,Territory Building
245934,Exploration
245934,Abstract Strategy
245934,Medieval
245934,Ancient
230253,Card Game
230253,Fantasy
230253,Abstract Strategy
230253,Medieval
230253,Card Game
230253,Fantasy
230253,Economic
